pmcid,one health,one medicine,animal,human,environment,ecosystem,ecohealth,antimicrobial resistance,antibiotic resistance,drug resistance,multidrug resistance,resistance,amr,arb,ar,mdr,dairy,cow,beef,cattle,poultry,swine,chicken,pig,turkey,fish,porcine,bovine,soil,agriculture,wastewater,pharmaceutical,drinking water,groundwater,surface water,compost,manure,biosolids,aquaculture
PMC2645359,0,0,2,9,0,0,0,0,0,0,0,8,0,2,193,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0
PMC2646059,0,0,5,15,0,0,0,0,0,0,0,3,0,0,200,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2646068,0,0,0,17,2,0,0,0,0,0,0,10,0,2,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2646668,0,0,12,7,5,0,0,0,0,3,1,5,0,0,404,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
PMC2647737,0,0,5,30,3,0,0,0,0,0,0,27,0,1,549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2649216,0,0,1,20,14,0,0,0,0,2,1,21,0,4,124,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2651175,0,0,0,1,1,0,0,3,2,0,0,11,0,1,132,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2652074,0,0,0,17,0,0,0,0,0,7,0,125,0,2,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2652663,0,0,9,34,0,0,0,0,0,0,0,4,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2653860,0,0,0,6,0,0,0,0,0,4,0,8,0,8,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2654428,0,0,9,15,3,0,0,0,0,0,0,1,0,1,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2654861,0,0,6,11,0,0,0,0,0,3,0,17,1,3,366,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0
PMC2655773,0,0,20,22,1,0,0,0,0,0,0,21,0,4,191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2656656,0,0,33,4,1,0,0,0,0,0,0,25,1,5,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2656902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2658742,0,0,1,16,26,0,0,2,5,19,0,85,0,1,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2659430,0,0,1,20,0,0,0,0,0,1,0,5,0,4,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2659798,0,0,13,11,0,0,0,0,0,0,0,2,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2660609,0,0,1,37,3,0,0,0,0,0,0,5,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC2661090,0,0,0,1,1,0,0,0,0,0,0,18,0,0,175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2661779,0,0,0,10,0,0,0,0,0,2,0,31,0,0,111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2662829,0,0,0,4,11,0,0,0,0,0,0,6,0,1,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2662886,0,0,9,1,0,0,0,0,0,6,1,22,0,0,199,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2666804,0,0,3,6,2,0,0,0,0,0,0,3,0,2,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2667262,0,0,0,14,3,0,0,11,2,0,0,25,0,7,415,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2667520,0,0,34,5,0,0,0,0,0,1,0,3,0,1,180,0,2,3,0,1,10,0,27,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2669170,0,0,0,2,21,0,0,0,3,1,0,7,0,22,260,0,0,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0,0,0
PMC2669710,0,0,0,1,7,0,0,0,0,0,0,52,0,46,313,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2671055,0,0,5,12,4,0,0,0,0,0,0,5,0,0,226,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
PMC2671764,0,0,24,15,1,0,0,0,0,0,0,3,0,1,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2672057,0,0,0,21,0,0,0,0,0,1,0,9,3,9,141,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2674318,0,0,0,35,6,0,0,0,0,0,0,3,0,17,169,0,0,1,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
PMC2676305,0,0,0,1,3,0,0,0,0,0,0,31,0,8,152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2676798,0,0,0,4,1,0,0,0,0,3,0,4,0,2,210,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
PMC2679221,0,0,9,5,11,0,0,0,0,0,0,18,0,17,442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2680341,0,0,2,124,0,0,0,0,0,0,0,1,3,8,344,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2680897,0,0,0,33,3,0,0,0,1,19,16,30,0,1,253,21,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
PMC2682505,0,0,11,0,6,0,0,0,0,0,0,4,0,0,209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
PMC2682660,0,0,5,46,8,0,0,0,0,2,2,5,0,0,755,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2682820,0,0,4,1,0,0,0,0,0,0,0,6,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PMC2684443,0,0,0,11,0,0,0,0,0,0,0,18,0,0,176,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2685406,0,0,2,2,5,1,0,0,0,0,0,1,0,0,329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2687585,0,0,0,0,1,0,0,0,0,0,0,35,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2688081,0,0,0,25,0,0,0,0,0,7,4,126,0,5,523,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2688839,0,0,0,6,4,0,0,0,0,2,0,6,0,6,222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2691728,0,0,0,18,0,0,0,0,0,1,0,4,0,3,252,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2693525,0,0,0,22,0,0,0,0,0,0,0,0,0,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2694366,0,0,0,7,4,0,0,0,0,0,0,1,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2694789,0,0,0,93,0,0,0,0,0,1,0,4,0,2,198,0,0,2,0,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2694984,0,0,0,44,3,0,0,0,0,0,0,4,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2697160,0,0,10,0,2,0,0,2,0,0,0,4,0,0,209,0,0,0,0,0,0,3,0,159,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0
PMC2697382,0,0,1,12,1,0,0,0,1,0,0,2,0,3,455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2699117,0,0,1,14,1,0,0,0,0,1,0,7,0,5,270,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
PMC270059,0,0,0,0,12,0,0,0,0,0,0,18,0,3,160,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,0
PMC2701489,0,0,1,10,0,0,0,0,0,0,0,8,0,2,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2702301,0,0,2,16,0,0,0,0,0,0,0,12,0,8,162,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2702839,0,0,18,11,0,0,0,0,0,7,0,12,0,7,346,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0
PMC2704183,0,0,19,36,6,0,0,0,0,0,0,2,0,3,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2704374,0,0,0,9,0,0,0,0,1,9,9,21,0,5,148,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2704936,0,0,0,1,3,0,0,0,1,1,0,3,0,5,815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2705676,0,0,1,5,0,0,0,1,1,3,0,14,7,2,301,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2709656,0,0,1,8,0,0,0,0,0,3,1,9,0,1,151,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2711329,0,0,55,5,7,0,0,0,0,0,0,13,0,4,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2712073,0,0,11,28,0,0,0,2,13,1,0,34,1,1,149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2713401,0,0,0,14,3,0,0,0,0,4,2,10,0,0,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2714084,0,0,0,16,0,0,0,0,0,0,0,3,0,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2714471,0,0,0,11,3,0,0,0,0,0,0,14,0,11,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PMC2714978,0,0,0,29,0,0,0,0,0,0,0,15,0,12,201,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2715238,0,0,0,25,0,0,0,0,0,0,0,8,0,1,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2715879,0,0,69,10,0,0,0,0,0,2,0,58,0,7,209,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
PMC2717098,0,0,1,2,7,0,0,0,0,0,0,9,0,7,283,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
PMC2717914,0,0,8,13,1,0,0,0,0,2,1,2,0,1,208,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2718831,0,0,0,9,0,0,0,0,0,0,0,27,0,0,299,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2719056,0,0,0,12,1,0,0,0,0,0,0,22,0,1,210,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2720376,0,0,0,33,0,0,0,0,0,0,0,1,0,7,489,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2721635,0,0,7,20,0,0,0,0,1,12,0,44,0,7,226,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2721771,0,0,1,6,0,0,0,0,0,0,0,0,0,36,233,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2722663,0,0,0,12,2,0,0,0,0,9,1,19,1,5,463,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2724301,0,0,0,17,0,0,0,0,0,0,0,0,0,4,406,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2725892,0,0,15,20,0,0,0,7,1,0,0,10,0,1,158,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
PMC2726785,0,0,0,5,5,0,0,0,0,1,0,4,0,7,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2727465,0,0,0,0,3,0,0,0,1,0,0,2,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2729745,0,0,3,14,2,0,0,0,0,1,0,18,0,8,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2730781,0,0,0,18,0,0,0,0,0,0,0,1,0,1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2731169,0,0,0,15,1,0,0,0,0,0,0,9,0,7,261,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2731730,0,0,4,31,0,0,0,0,0,11,8,15,0,9,184,45,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2733922,0,0,12,19,2,0,0,0,0,0,0,4,0,1,218,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2734182,0,0,0,24,0,0,0,0,0,14,1,59,0,1,214,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
PMC2738437,0,0,22,36,1,0,0,5,1,6,2,38,0,1,185,0,0,0,0,2,4,0,54,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2740786,0,0,0,4,0,0,0,0,0,2,0,15,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2741190,0,0,0,36,2,0,0,0,0,0,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2742583,0,0,8,13,5,0,0,0,0,0,0,0,0,1,206,0,0,0,0,1,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2743806,0,0,0,4,1,0,0,0,0,0,0,1,0,0,126,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2745562,1,0,0,6,4,0,0,0,0,0,0,4,0,6,314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMC2746177,0,0,4,71,1,0,0,0,0,14,0,20,0,10,498,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2746231,0,0,2,22,0,0,0,2,0,0,0,8,0,0,143,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2747565,0,0,0,30,1,0,0,0,0,3,2,32,0,28,190,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2747915,0,0,0,74,0,0,0,0,0,13,13,14,0,1,235,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2749438,0,0,8,52,0,0,0,0,0,0,0,20,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2750101,0,0,0,17,0,0,0,0,0,0,0,19,0,4,202,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2751782,0,0,0,6,3,0,0,2,5,2,0,20,0,1,183,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2753556,0,0,0,2,4,0,0,1,2,0,0,11,1,3,337,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PMC2754019,0,0,5,21,4,0,0,0,7,0,0,13,0,2,106,0,0,0,0,0,0,0,9,9,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
PMC2754996,0,0,4,2,26,0,0,0,0,0,0,36,0,5,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2760147,0,0,1,5,5,0,0,0,0,26,3,49,0,1,352,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2760761,0,0,0,5,0,0,0,0,0,2,0,111,0,0,239,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0
PMC2763263,0,0,3,8,3,0,0,0,0,0,0,6,0,1,214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2764345,0,0,0,30,0,0,0,0,0,1,0,6,0,3,402,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2766382,0,0,0,31,0,0,0,0,0,0,0,0,0,2,227,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2766956,0,0,1,3,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2768465,0,0,0,19,1,0,0,0,0,0,0,6,1,4,176,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2768748,0,0,9,3,2,0,0,0,0,0,0,4,0,8,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2769242,0,0,1,25,0,0,0,0,0,25,9,42,0,3,181,113,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PMC2770574,0,0,0,30,0,0,0,0,0,0,0,3,0,1,152,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2771352,0,0,0,8,17,0,0,0,0,0,0,4,0,1,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
PMC2772980,0,0,0,16,4,0,0,0,0,0,0,7,0,0,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2773768,0,0,36,0,1,0,0,0,0,0,0,9,0,0,117,0,0,0,0,0,0,10,0,131,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0
PMC2774313,0,0,0,28,0,0,0,0,0,0,0,1,0,2,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2775636,0,0,6,22,0,0,0,0,0,0,0,3,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2776272,0,0,17,4,0,0,0,0,0,0,0,6,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2776870,0,0,0,12,2,0,0,0,0,18,0,19,0,3,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2777304,0,0,10,8,0,0,0,0,0,8,5,9,0,1,180,77,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2778339,0,0,1,19,1,0,0,0,0,0,0,22,0,1,162,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2778949,0,0,3,37,0,0,0,0,0,0,0,15,0,0,157,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2780347,0,0,55,58,1,0,0,0,0,0,0,5,0,2,355,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2780624,0,0,0,32,2,0,0,0,0,12,12,13,0,1,270,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2780878,0,0,0,35,0,0,0,0,0,0,0,27,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2782117,0,0,0,9,16,0,0,0,0,3,1,9,0,2,381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2784955,0,0,1,25,0,0,0,0,0,0,0,1,0,0,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
PMC2785784,0,0,1,19,0,0,0,0,0,0,0,5,0,3,162,0,0,1,0,0,1,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2788554,0,0,11,7,6,0,0,0,0,0,0,8,0,3,279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2789324,0,0,0,6,6,0,0,0,0,8,6,13,0,4,189,75,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2790342,0,0,0,11,11,0,0,0,0,6,0,18,0,3,291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2791442,0,0,0,4,3,0,0,0,1,0,0,2,0,2,233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2792709,0,0,0,2,1,0,0,0,0,0,0,118,0,5,267,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
PMC2794275,0,0,33,2,0,0,0,8,1,3,2,42,0,3,99,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PMC2795439,0,0,14,18,2,0,0,0,0,0,0,4,0,3,210,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2796170,0,0,12,16,3,19,0,0,0,0,0,31,0,6,287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2796719,0,0,6,9,6,0,0,0,0,2,1,15,0,4,229,0,0,0,0,0,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2797796,0,0,0,11,0,0,0,0,0,1,0,10,0,2,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2797946,0,0,3,25,0,0,0,0,0,0,0,19,0,9,172,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2798748,0,0,21,11,1,0,0,1,3,0,0,13,0,8,338,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0
PMC2800192,0,0,0,37,5,0,0,0,0,0,0,9,0,1,305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2801611,0,0,6,25,1,0,0,0,0,0,0,8,0,2,211,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0
PMC2803222,0,0,0,0,16,0,0,0,0,0,0,12,0,0,523,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
PMC2803792,0,0,0,4,0,0,0,11,0,0,0,20,0,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
PMC2805610,0,0,2,28,0,0,0,0,0,0,0,35,0,8,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2805922,0,0,1,5,19,0,0,0,0,1,0,2,0,3,282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PMC2807426,0,0,24,3,23,0,0,0,0,0,0,7,0,1,270,0,0,0,0,0,0,3,0,66,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
PMC2809291,0,0,0,0,2,0,0,0,0,0,0,5,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2809773,0,0,0,1,15,0,0,5,14,0,0,41,0,5,306,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2810339,0,0,0,10,3,0,0,0,0,4,0,32,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2813763,0,0,0,29,0,0,0,0,0,0,0,2,0,1,192,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2815543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2816652,0,0,2,11,1,0,0,0,0,12,5,59,0,5,250,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2816975,0,0,0,0,10,0,0,0,0,0,0,43,0,4,217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2819475,0,0,1,1,19,6,0,0,0,0,0,6,0,4,273,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0
PMC2820606,0,0,18,72,0,0,0,0,1,16,0,24,0,5,199,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2821896,0,0,0,2,0,0,0,0,0,4,0,15,0,1,341,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
PMC2822771,0,0,21,9,8,6,0,0,4,0,0,12,0,2,333,0,0,1,0,0,0,0,3,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0
PMC2822937,0,0,6,25,0,0,0,0,0,1,0,18,0,0,109,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
PMC2825553,0,0,0,10,0,0,0,0,0,1,0,18,0,0,118,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
